,index,date,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt
332,333,2011-01-15,0,0,1,8,0,6,0,1,0.14,0.63,0.1343,23
333,334,2011-01-15,0,0,1,9,0,6,0,1,0.16,0.64,0.1343,33
334,335,2011-01-15,0,0,1,10,0,6,0,1,0.18,0.59,0.1642,59
335,336,2011-01-15,0,0,1,11,0,6,0,1,0.2,0.55,0.2239,72
336,337,2011-01-15,0,0,1,12,0,6,0,1,0.24,0.48,0.2239,89
337,338,2011-01-15,0,0,1,13,0,6,0,1,0.28,0.38,0.2985,101
338,339,2011-01-15,0,0,1,14,0,6,0,1,0.3,0.39,0.2836,118
339,340,2011-01-15,0,0,1,15,0,6,0,2,0.32,0.36,0.194,129
340,341,2011-01-15,0,0,1,16,0,6,0,2,0.34,0.34,0.194,128
341,342,2011-01-15,0,0,1,17,0,6,0,2,0.32,0.36,0.2836,83
342,343,2011-01-15,0,0,1,18,0,6,0,2,0.3,0.45,0.2537,84
343,344,2011-01-15,0,0,1,19,0,6,0,2,0.32,0.39,0.2537,74
344,345,2011-01-15,0,0,1,20,0,6,0,2,0.32,0.39,0.2537,41
345,346,2011-01-15,0,0,1,21,0,6,0,2,0.32,0.39,0.2239,57
346,347,2011-01-15,0,0,1,22,0,6,0,2,0.3,0.42,0.1045,26
347,348,2011-01-15,0,0,1,23,0,6,0,1,0.3,0.45,0.2836,44
348,349,2011-01-16,0,0,1,0,0,0,0,1,0.26,0.56,0.0,39
349,350,2011-01-16,0,0,1,1,0,0,0,1,0.26,0.56,0.1343,23
350,351,2011-01-16,0,0,1,2,0,0,0,1,0.26,0.56,0.0896,16
351,352,2011-01-16,0,0,1,3,0,0,0,1,0.22,0.69,0.0,15
352,353,2011-01-16,0,0,1,4,0,0,0,1,0.26,0.56,0.1642,1
353,354,2011-01-16,0,0,1,5,0,0,0,2,0.26,0.56,0.1642,2
354,355,2011-01-16,0,0,1,6,0,0,0,2,0.26,0.56,0.1642,1
355,356,2011-01-16,0,0,1,7,0,0,0,2,0.24,0.56,0.2985,3
356,357,2011-01-16,0,0,1,8,0,0,0,1,0.22,0.55,0.2836,18
357,358,2011-01-16,0,0,1,9,0,0,0,1,0.22,0.51,0.2537,32
358,359,2011-01-16,0,0,1,10,0,0,0,1,0.22,0.51,0.2836,79
359,360,2011-01-16,0,0,1,11,0,0,0,1,0.24,0.44,0.2537,93
360,361,2011-01-16,0,0,1,12,0,0,0,1,0.24,0.41,0.2836,104
361,362,2011-01-16,0,0,1,13,0,0,0,1,0.26,0.35,0.2985,118
362,363,2011-01-16,0,0,1,14,0,0,0,1,0.28,0.36,0.2537,91
363,364,2011-01-16,0,0,1,15,0,0,0,1,0.26,0.38,0.2537,113
364,365,2011-01-16,0,0,1,16,0,0,0,1,0.24,0.38,0.2239,99
365,366,2011-01-16,0,0,1,17,0,0,0,1,0.22,0.37,0.2537,105
366,367,2011-01-16,0,0,1,18,0,0,0,1,0.2,0.4,0.1642,67
367,368,2011-01-16,0,0,1,19,0,0,0,1,0.18,0.47,0.1343,61
368,369,2011-01-16,0,0,1,20,0,0,0,1,0.18,0.47,0.1642,57
369,370,2011-01-16,0,0,1,21,0,0,0,1,0.18,0.51,0.1642,28
370,371,2011-01-16,0,0,1,22,0,0,0,2,0.2,0.49,0.1343,21
371,372,2011-01-16,0,0,1,23,0,0,0,2,0.2,0.4,0.1045,18
372,373,2011-01-17,0,0,1,0,1,1,0,2,0.2,0.47,0.2239,17
373,374,2011-01-17,0,0,1,1,1,1,0,2,0.2,0.44,0.194,16
374,375,2011-01-17,0,0,1,2,1,1,0,2,0.18,0.43,0.2537,8
375,376,2011-01-17,0,0,1,3,1,1,0,2,0.18,0.43,0.194,2
376,377,2011-01-17,0,0,1,4,1,1,0,2,0.18,0.43,0.1343,3
377,378,2011-01-17,0,0,1,5,1,1,0,2,0.18,0.43,0.1642,1
378,379,2011-01-17,0,0,1,6,1,1,0,2,0.18,0.43,0.194,5
379,380,2011-01-17,0,0,1,7,1,1,0,2,0.16,0.5,0.1343,13
380,381,2011-01-17,0,0,1,8,1,1,0,2,0.16,0.47,0.2239,33
381,382,2011-01-17,0,0,1,9,1,1,0,2,0.16,0.47,0.2239,47
382,383,2011-01-17,0,0,1,10,1,1,0,2,0.16,0.5,0.2537,57
383,384,2011-01-17,0,0,1,11,1,1,0,2,0.16,0.55,0.194,64
384,385,2011-01-17,0,0,1,12,1,1,0,2,0.18,0.47,0.1343,80
385,386,2011-01-17,0,0,1,13,1,1,0,2,0.18,0.47,0.1343,93
386,387,2011-01-17,0,0,1,14,1,1,0,2,0.18,0.43,0.1045,86
387,388,2011-01-17,0,0,1,15,1,1,0,2,0.2,0.47,0.1642,93
388,389,2011-01-17,0,0,1,16,1,1,0,2,0.2,0.47,0.1642,82
389,390,2011-01-17,0,0,1,17,1,1,0,1,0.2,0.51,0.194,71
390,391,2011-01-17,0,0,1,18,1,1,0,2,0.18,0.55,0.2537,92
391,392,2011-01-17,0,0,1,19,1,1,0,3,0.18,0.59,0.194,60
392,393,2011-01-17,0,0,1,20,1,1,0,3,0.16,0.8,0.194,33
393,394,2011-01-17,0,0,1,21,1,1,0,3,0.16,0.8,0.194,27
394,395,2011-01-17,0,0,1,22,1,1,0,3,0.14,0.93,0.2537,13
395,396,2011-01-17,0,0,1,23,1,1,0,3,0.16,0.86,0.2836,4
396,397,2011-01-18,0,0,1,12,0,2,1,2,0.2,0.86,0.3284,3
397,398,2011-01-18,0,0,1,13,0,2,1,2,0.2,0.86,0.2239,22
398,399,2011-01-18,0,0,1,14,0,2,1,2,0.22,0.8,0.1642,28
399,400,2011-01-18,0,0,1,15,0,2,1,2,0.22,0.87,0.1642,35
400,401,2011-01-18,0,0,1,16,0,2,1,2,0.22,0.87,0.194,61
401,402,2011-01-18,0,0,1,17,0,2,1,2,0.22,0.82,0.194,125
402,403,2011-01-18,0,0,1,18,0,2,1,2,0.22,0.8,0.1642,133
403,404,2011-01-18,0,0,1,19,0,2,1,2,0.22,0.8,0.1343,99
404,405,2011-01-18,0,0,1,20,0,2,1,2,0.22,0.87,0.0,83
405,406,2011-01-18,0,0,1,21,0,2,1,2,0.22,0.93,0.1045,41
406,407,2011-01-18,0,0,1,22,0,2,1,2,0.22,0.93,0.0896,33
407,408,2011-01-18,0,0,1,23,0,2,1,2,0.22,0.93,0.0,20
408,409,2011-01-19,0,0,1,0,0,3,1,2,0.22,0.93,0.0,3
409,410,2011-01-19,0,0,1,1,0,3,1,3,0.22,0.93,0.1343,7
410,411,2011-01-19,0,0,1,2,0,3,1,3,0.22,0.93,0.1343,3
411,412,2011-01-19,0,0,1,4,0,3,1,3,0.22,0.93,0.1343,2
412,413,2011-01-19,0,0,1,5,0,3,1,2,0.22,0.93,0.0896,7
413,414,2011-01-19,0,0,1,6,0,3,1,2,0.22,0.93,0.0896,32
414,415,2011-01-19,0,0,1,7,0,3,1,2,0.24,0.92,0.1045,90
415,416,2011-01-19,0,0,1,8,0,3,1,2,0.24,0.93,0.1045,197
416,417,2011-01-19,0,0,1,9,0,3,1,2,0.24,0.93,0.1045,109
417,418,2011-01-19,0,0,1,10,0,3,1,2,0.26,0.93,0.1343,47
418,419,2011-01-19,0,0,1,11,0,3,1,2,0.28,0.87,0.0896,52
419,420,2011-01-19,0,0,1,12,0,3,1,2,0.3,0.81,0.0896,70
420,421,2011-01-19,0,0,1,13,0,3,1,1,0.4,0.62,0.2836,78
421,422,2011-01-19,0,0,1,14,0,3,1,1,0.4,0.58,0.2537,75
422,423,2011-01-19,0,0,1,15,0,3,1,1,0.4,0.54,0.2836,82
423,424,2011-01-19,0,0,1,16,0,3,1,1,0.38,0.58,0.3881,104
424,425,2011-01-19,0,0,1,17,0,3,1,1,0.36,0.57,0.3284,197
425,426,2011-01-19,0,0,1,18,0,3,1,1,0.34,0.61,0.2836,161
426,427,2011-01-19,0,0,1,19,0,3,1,1,0.32,0.57,0.4179,112
427,428,2011-01-19,0,0,1,20,0,3,1,1,0.32,0.49,0.2985,76
428,429,2011-01-19,0,0,1,21,0,3,1,1,0.32,0.49,0.4179,59
429,430,2011-01-19,0,0,1,22,0,3,1,1,0.3,0.52,0.1642,59
430,431,2011-01-19,0,0,1,23,0,3,1,1,0.3,0.52,0.4627,28
431,432,2011-01-20,0,0,1,0,0,4,1,1,0.26,0.56,0.3881,13
432,433,2011-01-20,0,0,1,1,0,4,1,1,0.26,0.56,0.0,5
433,434,2011-01-20,0,0,1,2,0,4,1,1,0.26,0.56,0.0,2
434,435,2011-01-20,0,0,1,3,0,4,1,1,0.26,0.56,0.1642,1
435,436,2011-01-20,0,0,1,4,0,4,1,1,0.26,0.56,0.1642,1
436,437,2011-01-20,0,0,1,5,0,4,1,1,0.24,0.6,0.2239,6
437,438,2011-01-20,0,0,1,6,0,4,1,1,0.22,0.6,0.2239,35
438,439,2011-01-20,0,0,1,7,0,4,1,1,0.22,0.55,0.2239,101
439,440,2011-01-20,0,0,1,8,0,4,1,1,0.22,0.55,0.2836,249
440,441,2011-01-20,0,0,1,9,0,4,1,2,0.24,0.52,0.2239,143
441,442,2011-01-20,0,0,1,10,0,4,1,1,0.26,0.48,0.2985,57
442,443,2011-01-20,0,0,1,11,0,4,1,2,0.28,0.45,0.1642,68
443,444,2011-01-20,0,0,1,12,0,4,1,2,0.3,0.42,0.0,84
444,445,2011-01-20,0,0,1,13,0,4,1,2,0.28,0.45,0.1045,98
445,446,2011-01-20,0,0,1,14,0,4,1,2,0.3,0.45,0.1343,81
446,447,2011-01-20,0,0,1,15,0,4,1,2,0.32,0.45,0.194,70
447,448,2011-01-20,0,0,1,16,0,4,1,2,0.3,0.49,0.1343,91
448,449,2011-01-20,0,0,1,17,0,4,1,2,0.3,0.49,0.1045,215
449,450,2011-01-20,0,0,1,18,0,4,1,2,0.26,0.56,0.194,185
450,451,2011-01-20,0,0,1,19,0,4,1,1,0.26,0.56,0.3284,152
451,452,2011-01-20,0,0,1,20,0,4,1,2,0.26,0.6,0.2836,126
452,453,2011-01-20,0,0,1,21,0,4,1,2,0.24,0.6,0.2537,57
453,454,2011-01-20,0,0,1,22,0,4,1,2,0.24,0.65,0.2836,56
454,455,2011-01-20,0,0,1,23,0,4,1,2,0.24,0.65,0.3284,31
455,456,2011-01-21,0,0,1,0,0,5,1,2,0.24,0.7,0.2537,21
456,457,2011-01-21,0,0,1,1,0,5,1,2,0.24,0.7,0.2537,6
457,458,2011-01-21,0,0,1,2,0,5,1,3,0.24,0.75,0.1642,2
458,459,2011-01-21,0,0,1,3,0,5,1,3,0.22,0.8,0.2985,1
459,460,2011-01-21,0,0,1,4,0,5,1,2,0.22,0.87,0.0896,1
460,461,2011-01-21,0,0,1,5,0,5,1,1,0.24,0.6,0.4179,5
461,462,2011-01-21,0,0,1,6,0,5,1,1,0.22,0.55,0.2537,27
462,463,2011-01-21,0,0,1,7,0,5,1,1,0.2,0.51,0.2836,68
463,464,2011-01-21,0,0,1,8,0,5,1,1,0.2,0.47,0.3284,217
464,465,2011-01-21,0,0,1,9,0,5,1,1,0.2,0.51,0.3582,166
465,466,2011-01-21,0,0,1,10,0,5,1,1,0.2,0.47,0.4627,63
466,467,2011-01-21,0,0,1,11,0,5,1,1,0.22,0.41,0.4627,59
467,468,2011-01-21,0,0,1,12,0,5,1,1,0.22,0.27,0.5821,78
468,469,2011-01-21,0,0,1,13,0,5,1,1,0.2,0.21,0.5821,73
469,470,2011-01-21,0,0,1,14,0,5,1,1,0.2,0.25,0.5224,62
470,471,2011-01-21,0,0,1,15,0,5,1,1,0.16,0.26,0.4478,65
471,472,2011-01-21,0,0,1,16,0,5,1,1,0.16,0.26,0.3582,97
472,473,2011-01-21,0,0,1,17,0,5,1,1,0.14,0.28,0.3582,161
473,474,2011-01-21,0,0,1,18,0,5,1,1,0.12,0.3,0.2537,120
474,475,2011-01-21,0,0,1,19,0,5,1,1,0.12,0.3,0.3284,96
475,476,2011-01-21,0,0,1,20,0,5,1,1,0.1,0.33,0.4179,53
476,477,2011-01-21,0,0,1,21,0,5,1,1,0.08,0.38,0.2836,41
477,478,2011-01-21,0,0,1,22,0,5,1,1,0.06,0.41,0.3881,34
478,479,2011-01-21,0,0,1,23,0,5,1,1,0.06,0.38,0.3284,27
479,480,2011-01-22,0,0,1,0,0,6,0,1,0.04,0.45,0.2537,13
480,481,2011-01-22,0,0,1,1,0,6,0,2,0.04,0.41,0.3881,12
481,482,2011-01-22,0,0,1,2,0,6,0,2,0.04,0.41,0.2537,11
482,483,2011-01-22,0,0,1,3,0,6,0,2,0.04,0.41,0.2836,7
483,484,2011-01-22,0,0,1,4,0,6,0,2,0.02,0.48,0.2985,3
484,485,2011-01-22,0,0,1,6,0,6,0,2,0.02,0.44,0.2239,2
485,486,2011-01-22,0,0,1,7,0,6,0,1,0.02,0.44,0.2836,8
486,487,2011-01-22,0,0,1,8,0,6,0,1,0.02,0.44,0.3284,27
487,488,2011-01-22,0,0,1,9,0,6,0,1,0.04,0.41,0.2537,40
488,489,2011-01-22,0,0,1,10,0,6,0,2,0.04,0.41,0.1642,53
489,490,2011-01-22,0,0,1,11,0,6,0,2,0.06,0.38,0.1343,63
490,491,2011-01-22,0,0,1,12,0,6,0,2,0.06,0.38,0.1045,70
491,492,2011-01-22,0,0,1,13,0,6,0,1,0.08,0.35,0.0,84
492,493,2011-01-22,0,0,1,14,0,6,0,1,0.1,0.33,0.1045,75
493,494,2011-01-22,0,0,1,15,0,6,0,1,0.12,0.28,0.0,103
494,495,2011-01-22,0,0,1,16,0,6,0,1,0.12,0.28,0.194,83
495,496,2011-01-22,0,0,1,17,0,6,0,1,0.12,0.28,0.0,67
496,497,2011-01-22,0,0,1,18,0,6,0,1,0.08,0.35,0.194,54
497,498,2011-01-22,0,0,1,19,0,6,0,1,0.08,0.35,0.1343,59
498,499,2011-01-22,0,0,1,20,0,6,0,1,0.06,0.45,0.1642,45
499,500,2011-01-22,0,0,1,21,0,6,0,1,0.06,0.41,0.0896,39
500,501,2011-01-22,0,0,1,22,0,6,0,1,0.06,0.49,0.0,30
501,502,2011-01-22,0,0,1,23,0,6,0,1,0.04,0.57,0.1045,33
502,503,2011-01-23,0,0,1,0,0,0,0,1,0.04,0.57,0.1045,22
503,504,2011-01-23,0,0,1,1,0,0,0,1,0.04,0.57,0.1045,13
504,505,2011-01-23,0,0,1,2,0,0,0,1,0.02,0.62,0.1343,18
505,506,2011-01-23,0,0,1,3,0,0,0,1,0.02,0.62,0.1343,5
506,507,2011-01-23,0,0,1,5,0,0,0,2,0.04,0.57,0.1045,3
507,508,2011-01-23,0,0,1,6,0,0,0,2,0.04,0.57,0.1045,1
508,509,2011-01-23,0,0,1,7,0,0,0,1,0.08,0.58,0.1642,2
509,510,2011-01-23,0,0,1,8,0,0,0,1,0.06,0.62,0.1642,19
510,511,2011-01-23,0,0,1,9,0,0,0,1,0.1,0.54,0.3582,28
511,512,2011-01-23,0,0,1,10,0,0,0,1,0.14,0.46,0.3881,58
512,513,2011-01-23,0,0,1,11,0,0,0,1,0.14,0.43,0.2239,99
513,514,2011-01-23,0,0,1,12,0,0,0,1,0.16,0.37,0.4627,116
514,515,2011-01-23,0,0,1,13,0,0,0,1,0.14,0.33,0.3881,87
515,516,2011-01-23,0,0,1,14,0,0,0,1,0.16,0.28,0.3582,110
516,517,2011-01-23,0,0,1,15,0,0,0,1,0.16,0.28,0.3582,77
517,518,2011-01-23,0,0,1,16,0,0,0,1,0.16,0.26,0.3284,65
518,519,2011-01-23,0,0,1,17,0,0,0,1,0.14,0.26,0.3881,55
519,520,2011-01-23,0,0,1,18,0,0,0,1,0.12,0.3,0.2537,49
520,521,2011-01-23,0,0,1,19,0,0,0,1,0.12,0.3,0.2836,50
521,522,2011-01-23,0,0,1,20,0,0,0,1,0.1,0.36,0.2537,35
522,523,2011-01-23,0,0,1,21,0,0,0,1,0.1,0.36,0.194,25
523,524,2011-01-23,0,0,1,22,0,0,0,1,0.08,0.38,0.194,28
524,525,2011-01-23,0,0,1,23,0,0,0,1,0.06,0.41,0.2239,21
525,526,2011-01-24,0,0,1,0,0,1,1,1,0.06,0.41,0.194,7
526,527,2011-01-24,0,0,1,1,0,1,1,1,0.04,0.45,0.194,1
527,528,2011-01-24,0,0,1,3,0,1,1,1,0.04,0.45,0.2537,1
528,529,2011-01-24,0,0,1,4,0,1,1,1,0.02,0.48,0.1343,1
529,530,2011-01-24,0,0,1,5,0,1,1,1,0.02,0.48,0.1343,5
530,531,2011-01-24,0,0,1,6,0,1,1,1,0.02,0.48,0.0896,15
531,532,2011-01-24,0,0,1,7,0,1,1,1,0.02,0.48,0.0,84
532,533,2011-01-24,0,0,1,8,0,1,1,1,0.04,0.49,0.0,177
533,534,2011-01-24,0,0,1,9,0,1,1,1,0.06,0.41,0.0,102
534,535,2011-01-24,0,0,1,10,0,1,1,1,0.1,0.42,0.0,40
535,536,2011-01-24,0,0,1,11,0,1,1,1,0.1,0.46,0.1343,46
536,537,2011-01-24,0,0,1,12,0,1,1,2,0.12,0.42,0.194,63
537,538,2011-01-24,0,0,1,13,0,1,1,2,0.14,0.43,0.2239,60
538,539,2011-01-24,0,0,1,14,0,1,1,2,0.14,0.46,0.2239,45
539,540,2011-01-24,0,0,1,15,0,1,1,1,0.16,0.4,0.1642,57
540,541,2011-01-24,0,0,1,16,0,1,1,1,0.16,0.47,0.2537,70
541,542,2011-01-24,0,0,1,17,0,1,1,1,0.14,0.5,0.2537,184
542,543,2011-01-24,0,0,1,18,0,1,1,1,0.14,0.59,0.194,153
543,544,2011-01-24,0,0,1,19,0,1,1,1,0.14,0.54,0.1642,106
544,545,2011-01-24,0,0,1,20,0,1,1,1,0.14,0.59,0.194,81
545,546,2011-01-24,0,0,1,21,0,1,1,1,0.14,0.63,0.1642,59
546,547,2011-01-24,0,0,1,22,0,1,1,2,0.14,0.63,0.2239,35
547,548,2011-01-24,0,0,1,23,0,1,1,2,0.16,0.64,0.2537,24
548,549,2011-01-25,0,0,1,0,0,2,1,2,0.16,0.69,0.2836,9
549,550,2011-01-25,0,0,1,1,0,2,1,2,0.16,0.69,0.1642,5
550,551,2011-01-25,0,0,1,2,0,2,1,1,0.16,0.69,0.2239,2
551,552,2011-01-25,0,0,1,4,0,2,1,1,0.14,0.74,0.1045,1
552,553,2011-01-25,0,0,1,5,0,2,1,1,0.14,0.74,0.2239,9
553,554,2011-01-25,0,0,1,6,0,2,1,1,0.16,0.74,0.1045,36
554,555,2011-01-25,0,0,1,7,0,2,1,1,0.16,0.74,0.2239,108
555,556,2011-01-25,0,0,1,8,0,2,1,2,0.16,0.74,0.1343,238
556,557,2011-01-25,0,0,1,9,0,2,1,2,0.2,0.64,0.0896,144
557,558,2011-01-25,0,0,1,10,0,2,1,2,0.22,0.6,0.1045,55
558,559,2011-01-25,0,0,1,11,0,2,1,2,0.24,0.6,0.1343,61
559,560,2011-01-25,0,0,1,12,0,2,1,2,0.26,0.56,0.0896,106
560,561,2011-01-25,0,0,1,13,0,2,1,2,0.26,0.56,0.1343,93
561,562,2011-01-25,0,0,1,14,0,2,1,2,0.3,0.45,0.0,68
562,563,2011-01-25,0,0,1,15,0,2,1,2,0.32,0.42,0.0,84
563,564,2011-01-25,0,0,1,16,0,2,1,2,0.32,0.42,0.0,116
564,565,2011-01-25,0,0,1,17,0,2,1,1,0.3,0.45,0.0,222
565,566,2011-01-25,0,0,1,18,0,2,1,2,0.3,0.49,0.0896,225
566,567,2011-01-25,0,0,1,19,0,2,1,2,0.26,0.65,0.1642,146
567,568,2011-01-25,0,0,1,20,0,2,1,1,0.24,0.65,0.194,119
568,569,2011-01-25,0,0,1,21,0,2,1,1,0.24,0.65,0.194,45
569,570,2011-01-25,0,0,1,22,0,2,1,1,0.22,0.64,0.1642,53
570,571,2011-01-25,0,0,1,23,0,2,1,2,0.22,0.64,0.1642,40
571,572,2011-01-26,0,0,1,0,0,3,1,2,0.22,0.69,0.1343,17
572,573,2011-01-26,0,0,1,1,0,3,1,2,0.24,0.65,0.1343,5
573,574,2011-01-26,0,0,1,2,0,3,1,3,0.22,0.69,0.194,10
574,575,2011-01-26,0,0,1,5,0,3,1,3,0.2,0.86,0.2836,1
575,576,2011-01-26,0,0,1,6,0,3,1,3,0.2,0.86,0.2836,8
576,577,2011-01-26,0,0,1,7,0,3,1,3,0.22,0.87,0.2985,30
577,578,2011-01-26,0,0,1,8,0,3,1,3,0.22,0.87,0.2985,72
578,579,2011-01-26,0,0,1,9,0,3,1,3,0.22,0.87,0.2985,58
579,580,2011-01-26,0,0,1,10,0,3,1,3,0.22,0.93,0.2836,28
580,581,2011-01-26,0,0,1,11,0,3,1,3,0.22,0.93,0.3284,41
581,582,2011-01-26,0,0,1,12,0,3,1,3,0.22,0.93,0.3284,48
582,583,2011-01-26,0,0,1,13,0,3,1,3,0.22,0.93,0.3284,47
583,584,2011-01-26,0,0,1,14,0,3,1,3,0.22,0.93,0.3582,36
584,585,2011-01-26,0,0,1,15,0,3,1,3,0.22,0.93,0.4627,43
585,586,2011-01-26,0,0,1,16,0,3,1,4,0.22,0.93,0.3284,36
586,587,2011-01-26,0,0,1,17,0,3,1,3,0.2,0.93,0.3582,26
587,588,2011-01-27,0,0,1,16,0,4,1,1,0.22,0.55,0.194,24
588,589,2011-01-27,0,0,1,17,0,4,1,1,0.22,0.55,0.1045,84
589,590,2011-01-27,0,0,1,18,0,4,1,1,0.2,0.69,0.0896,104
590,591,2011-01-27,0,0,1,19,0,4,1,1,0.2,0.69,0.0896,79
591,592,2011-01-27,0,0,1,20,0,4,1,1,0.18,0.74,0.0896,59
592,593,2011-01-27,0,0,1,21,0,4,1,1,0.18,0.74,0.0896,38
593,594,2011-01-27,0,0,1,22,0,4,1,1,0.18,0.74,0.0896,27
594,595,2011-01-27,0,0,1,23,0,4,1,1,0.18,0.8,0.1642,16
595,596,2011-01-28,0,0,1,0,0,5,1,2,0.2,0.75,0.1343,9
596,597,2011-01-28,0,0,1,1,0,5,1,2,0.2,0.75,0.1343,3
597,598,2011-01-28,0,0,1,2,0,5,1,2,0.2,0.75,0.1642,2
598,599,2011-01-28,0,0,1,3,0,5,1,2,0.2,0.75,0.1045,1
599,600,2011-01-28,0,0,1,5,0,5,1,2,0.18,0.8,0.1045,4
600,601,2011-01-28,0,0,1,6,0,5,1,2,0.18,0.8,0.1343,16
601,602,2011-01-28,0,0,1,7,0,5,1,2,0.16,0.86,0.0896,60
602,603,2011-01-28,0,0,1,8,0,5,1,2,0.16,0.86,0.0896,157
603,604,2011-01-28,0,0,1,9,0,5,1,3,0.18,0.86,0.0896,101
604,605,2011-01-28,0,0,1,10,0,5,1,3,0.18,0.86,0.1045,49
605,606,2011-01-28,0,0,1,11,0,5,1,3,0.18,0.93,0.1045,30
606,607,2011-01-28,0,0,1,12,0,5,1,3,0.18,0.93,0.1045,29
607,608,2011-01-28,0,0,1,13,0,5,1,3,0.18,0.93,0.1045,31
608,609,2011-01-28,0,0,1,14,0,5,1,3,0.22,0.8,0.0,38
609,610,2011-01-28,0,0,1,15,0,5,1,2,0.2,0.86,0.0,41
610,611,2011-01-28,0,0,1,16,0,5,1,1,0.22,0.8,0.0,80
611,612,2011-01-28,0,0,1,17,0,5,1,1,0.24,0.75,0.1343,149
612,613,2011-01-28,0,0,1,18,0,5,1,1,0.24,0.75,0.194,109
613,614,2011-01-28,0,0,1,19,0,5,1,2,0.24,0.75,0.1343,89
614,615,2011-01-28,0,0,1,20,0,5,1,2,0.24,0.7,0.194,62
615,616,2011-01-28,0,0,1,21,0,5,1,2,0.22,0.75,0.1343,58
616,617,2011-01-28,0,0,1,22,0,5,1,1,0.24,0.65,0.3582,26
617,618,2011-01-28,0,0,1,23,0,5,1,1,0.24,0.6,0.2239,23
618,619,2011-01-29,0,0,1,0,0,6,0,1,0.22,0.64,0.3582,28
619,620,2011-01-29,0,0,1,1,0,6,0,1,0.22,0.64,0.194,20
620,621,2011-01-29,0,0,1,2,0,6,0,1,0.22,0.64,0.1642,15
621,622,2011-01-29,0,0,1,3,0,6,0,1,0.2,0.64,0.1343,8
622,623,2011-01-29,0,0,1,4,0,6,0,1,0.16,0.69,0.1045,3
623,624,2011-01-29,0,0,1,6,0,6,0,1,0.16,0.64,0.1343,2
624,625,2011-01-29,0,0,1,7,0,6,0,1,0.16,0.59,0.1045,5
625,626,2011-01-29,0,0,1,8,0,6,0,1,0.18,0.55,0.1642,34
626,627,2011-01-29,0,0,1,9,0,6,0,1,0.18,0.59,0.0896,34
627,628,2011-01-29,0,0,1,10,0,6,0,2,0.18,0.64,0.1045,55
628,629,2011-01-29,0,0,1,11,0,6,0,2,0.18,0.64,0.1343,64
629,630,2011-01-29,0,0,1,12,0,6,0,2,0.2,0.59,0.194,78
630,631,2011-01-29,0,0,1,13,0,6,0,2,0.22,0.55,0.1642,65
631,632,2011-01-29,0,0,1,14,0,6,0,2,0.22,0.6,0.1343,99
632,633,2011-01-29,0,0,1,15,0,6,0,1,0.22,0.69,0.2537,120
633,634,2011-01-29,0,0,1,16,0,6,0,1,0.24,0.6,0.1642,107
634,635,2011-01-29,0,0,1,17,0,6,0,1,0.24,0.6,0.0,91
635,636,2011-01-29,0,0,1,18,0,6,0,1,0.22,0.69,0.1343,68
636,637,2011-01-29,0,0,1,19,0,6,0,2,0.22,0.69,0.2537,58
637,638,2011-01-29,0,0,1,20,0,6,0,1,0.18,0.74,0.0896,43
638,639,2011-01-29,0,0,1,21,0,6,0,1,0.18,0.74,0.0896,36
639,640,2011-01-29,0,0,1,22,0,6,0,1,0.16,0.8,0.0896,32
640,641,2011-01-29,0,0,1,23,0,6,0,1,0.16,0.8,0.0896,33
641,642,2011-01-30,0,0,1,0,0,0,0,1,0.16,0.8,0.1045,33
642,643,2011-01-30,0,0,1,1,0,0,0,1,0.14,0.8,0.0,29
643,644,2011-01-30,0,0,1,2,0,0,0,1,0.16,0.8,0.0,11
644,645,2011-01-30,0,0,1,3,0,0,0,1,0.14,0.93,0.0,8
645,646,2011-01-30,0,0,1,4,0,0,0,1,0.14,0.93,0.0,1
646,647,2011-01-30,0,0,1,5,0,0,0,1,0.14,0.86,0.0,3
647,648,2011-01-30,0,0,1,7,0,0,0,1,0.14,0.86,0.0,3
648,649,2011-01-30,0,0,1,8,0,0,0,2,0.14,0.86,0.0,12
649,650,2011-01-30,0,0,1,9,0,0,0,2,0.16,0.8,0.0,38
650,651,2011-01-30,0,0,1,10,0,0,0,2,0.18,0.8,0.0,64
651,652,2011-01-30,0,0,1,11,0,0,0,1,0.22,0.75,0.0,59
652,653,2011-01-30,0,0,1,12,0,0,0,1,0.3,0.52,0.1045,97
653,654,2011-01-30,0,0,1,13,0,0,0,1,0.28,0.61,0.1045,84
654,655,2011-01-30,0,0,1,14,0,0,0,1,0.28,0.61,0.0896,122
655,656,2011-01-30,0,0,1,15,0,0,0,1,0.3,0.56,0.0,109
656,657,2011-01-30,0,0,1,16,0,0,0,1,0.3,0.56,0.0,123
657,658,2011-01-30,0,0,1,17,0,0,0,1,0.3,0.56,0.194,77
658,659,2011-01-30,0,0,1,18,0,0,0,1,0.26,0.65,0.1642,65
659,660,2011-01-30,0,0,1,19,0,0,0,1,0.26,0.65,0.194,55
660,661,2011-01-30,0,0,1,20,0,0,0,2,0.26,0.65,0.1045,33
661,662,2011-01-30,0,0,1,21,0,0,0,2,0.24,0.7,0.1642,28
662,663,2011-01-30,0,0,1,22,0,0,0,2,0.24,0.7,0.194,21
663,664,2011-01-30,0,0,1,23,0,0,0,2,0.24,0.65,0.2836,21
664,665,2011-01-31,0,0,1,0,0,1,1,2,0.24,0.65,0.2239,7
