index,date,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt,day_night
14630,2012-09-06,3,1,9,18,0,4,1,1,0.72,0.7,0.2537,835,1
14631,2012-09-06,3,1,9,19,0,4,1,1,0.68,0.74,0.2537,558,1
14643,2012-09-07,3,1,9,7,0,5,1,1,0.64,0.89,0.1045,486,1
14644,2012-09-07,3,1,9,8,0,5,1,1,0.66,0.83,0.1045,719,1
14653,2012-09-07,3,1,9,17,0,5,1,1,0.78,0.59,0.3284,772,1
14654,2012-09-07,3,1,9,18,0,5,1,1,0.76,0.62,0.2985,792,1
14655,2012-09-07,3,1,9,19,0,5,1,1,0.74,0.62,0.2836,568,1
14671,2012-09-08,3,1,9,11,0,6,0,1,0.76,0.62,0.4478,578,1
14672,2012-09-08,3,1,9,12,0,6,0,1,0.8,0.55,0.4925,694,1
14673,2012-09-08,3,1,9,13,0,6,0,1,0.82,0.52,0.5224,668,1
14674,2012-09-08,3,1,9,14,0,6,0,1,0.82,0.52,0.4478,626,1
14675,2012-09-08,3,1,9,15,0,6,0,3,0.56,0.88,0.2537,512,1
14694,2012-09-09,3,1,9,10,0,0,0,1,0.64,0.57,0.2985,495,1
14695,2012-09-09,3,1,9,11,0,0,0,1,0.66,0.47,0.2537,585,1
14696,2012-09-09,3,1,9,12,0,0,0,1,0.66,0.47,0.0,757,1
14697,2012-09-09,3,1,9,13,0,0,0,1,0.68,0.39,0.0,729,1
14698,2012-09-09,3,1,9,14,0,0,0,1,0.72,0.3,0.2836,647,1
14699,2012-09-09,3,1,9,15,0,0,0,1,0.72,0.32,0.2537,696,1
14700,2012-09-09,3,1,9,16,0,0,0,1,0.68,0.36,0.2836,701,1
14701,2012-09-09,3,1,9,17,0,0,0,1,0.7,0.37,0.2537,671,1
14702,2012-09-09,3,1,9,18,0,0,0,1,0.66,0.36,0.2537,560,1
14703,2012-09-09,3,1,9,19,0,0,0,1,0.66,0.36,0.2537,496,1
14716,2012-09-10,3,1,9,8,0,1,1,1,0.56,0.6,0.2836,730,1
14724,2012-09-10,3,1,9,16,0,1,1,1,0.66,0.34,0.3284,488,1
14725,2012-09-10,3,1,9,17,0,1,1,1,0.66,0.34,0.3284,871,1
14726,2012-09-10,3,1,9,18,0,1,1,1,0.62,0.35,0.2985,968,1
14727,2012-09-10,3,1,9,19,0,1,1,1,0.62,0.38,0.2985,633,1
14739,2012-09-11,3,1,9,7,0,2,1,1,0.5,0.72,0.1045,596,1
14740,2012-09-11,3,1,9,8,0,2,1,1,0.54,0.68,0.0896,750,1
14748,2012-09-11,3,1,9,16,0,2,1,1,0.7,0.28,0.1343,536,1
14749,2012-09-11,3,1,9,17,0,2,1,1,0.7,0.28,0.0,970,1
14750,2012-09-11,3,1,9,18,0,2,1,1,0.64,0.36,0.1642,877,1
14751,2012-09-11,3,1,9,19,0,2,1,1,0.62,0.41,0.194,596,1
14763,2012-09-12,3,1,9,7,0,3,1,1,0.52,0.72,0.0,557,1
14764,2012-09-12,3,1,9,8,0,3,1,1,0.56,0.64,0.1045,770,1
14772,2012-09-12,3,1,9,16,0,3,1,1,0.72,0.37,0.1642,509,1
14773,2012-09-12,3,1,9,17,0,3,1,1,0.7,0.41,0.2985,925,1
14774,2012-09-12,3,1,9,18,0,3,1,1,0.66,0.44,0.2537,977,1
14775,2012-09-12,3,1,9,19,0,3,1,1,0.64,0.5,0.194,635,1
14787,2012-09-13,3,1,9,7,0,4,1,1,0.54,0.77,0.0,571,1
14788,2012-09-13,3,1,9,8,0,4,1,1,0.56,0.73,0.0,758,1
14796,2012-09-13,3,1,9,16,0,4,1,1,0.72,0.39,0.0896,491,1
14797,2012-09-13,3,1,9,17,0,4,1,1,0.72,0.42,0.194,884,1
14798,2012-09-13,3,1,9,18,0,4,1,1,0.68,0.57,0.2537,852,1
14799,2012-09-13,3,1,9,19,0,4,1,1,0.64,0.65,0.1343,674,1
14812,2012-09-14,3,1,9,8,0,5,1,2,0.6,0.78,0.1642,766,1
14820,2012-09-14,3,1,9,16,0,5,1,2,0.72,0.51,0.0,563,1
14821,2012-09-14,3,1,9,17,0,5,1,1,0.72,0.51,0.194,894,1
14822,2012-09-14,3,1,9,18,0,5,1,1,0.72,0.45,0.2239,808,1
14823,2012-09-14,3,1,9,19,0,5,1,1,0.68,0.57,0.1642,579,1
14839,2012-09-15,3,1,9,11,0,6,0,1,0.64,0.38,0.3881,627,1
14840,2012-09-15,3,1,9,12,0,6,0,1,0.66,0.36,0.3582,706,1
14841,2012-09-15,3,1,9,13,0,6,0,1,0.68,0.36,0.194,704,1
14842,2012-09-15,3,1,9,14,0,6,0,1,0.68,0.34,0.3284,715,1
14843,2012-09-15,3,1,9,15,0,6,0,2,0.68,0.34,0.2836,654,1
14844,2012-09-15,3,1,9,16,0,6,0,2,0.66,0.36,0.2239,783,1
14845,2012-09-15,3,1,9,17,0,6,0,2,0.66,0.36,0.2537,729,1
14846,2012-09-15,3,1,9,18,0,6,0,2,0.64,0.36,0.2836,614,1
14862,2012-09-16,3,1,9,10,0,0,0,1,0.62,0.5,0.1045,490,1
14863,2012-09-16,3,1,9,11,0,0,0,1,0.64,0.47,0.1642,559,1
14864,2012-09-16,3,1,9,12,0,0,0,1,0.66,0.44,0.1642,656,1
14865,2012-09-16,3,1,9,13,0,0,0,1,0.64,0.41,0.1642,694,1
14866,2012-09-16,3,1,9,14,0,0,0,1,0.66,0.39,0.1343,635,1
14867,2012-09-16,3,1,9,15,0,0,0,1,0.64,0.41,0.1642,557,1
14868,2012-09-16,3,1,9,16,0,0,0,1,0.64,0.44,0.1642,596,1
14869,2012-09-16,3,1,9,17,0,0,0,1,0.66,0.41,0.0,570,1
14870,2012-09-16,3,1,9,18,0,0,0,1,0.62,0.5,0.1642,481,1
14883,2012-09-17,3,1,9,7,0,1,1,1,0.52,0.77,0.0,492,1
14884,2012-09-17,3,1,9,8,0,1,1,1,0.54,0.77,0.0896,683,1
14893,2012-09-17,3,1,9,17,0,1,1,2,0.64,0.65,0.2239,842,1
14894,2012-09-17,3,1,9,18,0,1,1,2,0.62,0.73,0.1642,774,1
14895,2012-09-17,3,1,9,19,0,1,1,2,0.62,0.73,0.1045,486,1
14908,2012-09-18,3,1,9,8,0,2,1,2,0.66,0.83,0.5522,672,1
14931,2012-09-19,3,1,9,7,0,3,1,1,0.52,0.63,0.2239,545,1
14932,2012-09-19,3,1,9,8,0,3,1,1,0.52,0.59,0.2239,797,1
14941,2012-09-19,3,1,9,17,0,3,1,1,0.6,0.38,0.2239,886,1
14942,2012-09-19,3,1,9,18,0,3,1,1,0.58,0.4,0.2836,892,1
14943,2012-09-19,3,1,9,19,0,3,1,1,0.56,0.43,0.2239,611,1
14955,2012-09-20,3,1,9,7,0,4,1,1,0.46,0.82,0.1045,534,1
14956,2012-09-20,3,1,9,8,0,4,1,1,0.5,0.68,0.0896,790,1
14965,2012-09-20,3,1,9,17,0,4,1,1,0.64,0.5,0.2239,976,1
14966,2012-09-20,3,1,9,18,0,4,1,1,0.6,0.56,0.2537,900,1
14967,2012-09-20,3,1,9,19,0,4,1,1,0.58,0.6,0.2239,603,1
14979,2012-09-21,3,1,9,7,0,5,1,1,0.52,0.77,0.0,503,1
14980,2012-09-21,3,1,9,8,0,5,1,1,0.54,0.73,0.1343,757,1
14988,2012-09-21,3,1,9,16,0,5,1,1,0.7,0.54,0.194,567,1
14989,2012-09-21,3,1,9,17,0,5,1,1,0.68,0.57,0.2836,846,1
14990,2012-09-21,3,1,9,18,0,5,1,1,0.66,0.61,0.2537,805,1
14991,2012-09-21,3,1,9,19,0,5,1,1,0.64,0.65,0.2537,588,1
15007,2012-09-22,3,1,9,11,0,6,0,1,0.7,0.58,0.2836,626,1
15008,2012-09-22,3,1,9,12,0,6,0,1,0.72,0.54,0.2985,688,1
15009,2012-09-22,3,1,9,13,0,6,0,1,0.74,0.51,0.3582,707,1
15010,2012-09-22,3,1,9,14,0,6,0,1,0.76,0.48,0.2836,654,1
15011,2012-09-22,3,1,9,15,0,6,0,1,0.74,0.48,0.3881,750,1
15012,2012-09-22,3,1,9,16,0,6,0,1,0.74,0.51,0.3284,680,1
15013,2012-09-22,3,1,9,17,0,6,0,1,0.74,0.51,0.3284,646,1
15014,2012-09-22,3,1,9,18,0,6,0,1,0.72,0.54,0.2836,598,1
15030,2012-09-23,3,1,9,10,0,0,0,1,0.54,0.45,0.2537,489,1
15031,2012-09-23,3,1,9,11,0,0,0,1,0.56,0.46,0.2537,570,1
15032,2012-09-23,3,1,9,12,0,0,0,1,0.56,0.43,0.1045,776,1
15033,2012-09-23,3,1,9,13,0,0,0,1,0.6,0.38,0.1642,702,1
15034,2012-09-23,3,1,9,14,0,0,0,1,0.6,0.38,0.194,666,1
15035,2012-09-23,3,1,9,15,0,0,0,1,0.6,0.33,0.2239,640,1
15036,2012-09-23,3,1,9,16,0,0,0,1,0.6,0.33,0.3284,691,1
15037,2012-09-23,3,1,9,17,0,0,0,1,0.56,0.35,0.2985,723,1
15038,2012-09-23,3,1,9,18,0,0,0,1,0.54,0.37,0.194,540,1
15051,2012-09-24,3,1,9,7,0,1,1,1,0.46,0.67,0.1343,530,1
15052,2012-09-24,3,1,9,8,0,1,1,1,0.5,0.55,0.194,750,1
15060,2012-09-24,3,1,9,16,0,1,1,1,0.58,0.3,0.2537,516,1
15061,2012-09-24,3,1,9,17,0,1,1,1,0.58,0.3,0.0,898,1
15062,2012-09-24,3,1,9,18,0,1,1,1,0.54,0.37,0.1642,853,1
15063,2012-09-24,3,1,9,19,0,1,1,1,0.52,0.39,0.1343,590,1
15064,2012-09-24,3,1,9,20,0,1,1,1,0.52,0.52,0.1045,432,1
15075,2012-09-25,3,1,9,7,0,2,1,1,0.44,0.77,0.194,556,1
15076,2012-09-25,3,1,9,8,0,2,1,1,0.48,0.67,0.194,805,1
15084,2012-09-25,3,1,9,16,0,2,1,1,0.66,0.39,0.2985,495,1
15085,2012-09-25,3,1,9,17,0,2,1,1,0.66,0.39,0.2836,967,1
15086,2012-09-25,3,1,9,18,0,2,1,1,0.64,0.41,0.2239,822,1
15087,2012-09-25,3,1,9,19,0,2,1,1,0.62,0.5,0.2537,539,1
15099,2012-09-26,3,1,9,7,0,3,1,1,0.54,0.77,0.1343,532,1
15100,2012-09-26,3,1,9,8,0,3,1,1,0.56,0.73,0.2985,838,1
15109,2012-09-26,3,1,9,17,0,3,1,1,0.74,0.48,0.2985,953,1
15110,2012-09-26,3,1,9,18,0,3,1,1,0.74,0.48,0.2239,884,1
15111,2012-09-26,3,1,9,19,0,3,1,1,0.7,0.54,0.1642,627,1
15112,2012-09-26,3,1,9,20,0,3,1,1,0.66,0.69,0.194,434,1
15123,2012-09-27,3,1,9,7,0,4,1,1,0.6,0.78,0.0,558,1
15124,2012-09-27,3,1,9,8,0,4,1,1,0.62,0.71,0.0896,794,1
15133,2012-09-27,3,1,9,17,0,4,1,2,0.66,0.69,0.2985,905,1
15134,2012-09-27,3,1,9,18,0,4,1,2,0.66,0.69,0.2239,899,1
15135,2012-09-27,3,1,9,19,0,4,1,1,0.66,0.65,0.1343,559,1
15148,2012-09-28,3,1,9,8,0,5,1,1,0.6,0.83,0.0896,705,1
15156,2012-09-28,3,1,9,16,0,5,1,2,0.66,0.5,0.2239,502,1
15157,2012-09-28,3,1,9,17,0,5,1,2,0.66,0.54,0.2985,808,1
15158,2012-09-28,3,1,9,18,0,5,1,2,0.64,0.5,0.2239,667,1
15159,2012-09-28,3,1,9,19,0,5,1,3,0.62,0.5,0.2537,508,1
15175,2012-09-29,3,1,9,11,0,6,0,1,0.56,0.52,0.2836,663,1
15176,2012-09-29,3,1,9,12,0,6,0,1,0.62,0.41,0.2985,682,1
15177,2012-09-29,3,1,9,13,0,6,0,1,0.62,0.41,0.2985,686,1
15178,2012-09-29,3,1,9,14,0,6,0,1,0.6,0.4,0.2537,750,1
15179,2012-09-29,3,1,9,15,0,6,0,1,0.6,0.43,0.2537,727,1
15180,2012-09-29,3,1,9,16,0,6,0,1,0.62,0.41,0.2537,722,1
15181,2012-09-29,3,1,9,17,0,6,0,1,0.6,0.38,0.3582,712,1
15182,2012-09-29,3,1,9,18,0,6,0,1,0.56,0.46,0.194,594,1
15198,2012-09-30,3,1,9,10,0,0,0,1,0.58,0.46,0.1642,479,1
15199,2012-09-30,3,1,9,11,0,0,0,1,0.6,0.43,0.2239,591,1
15200,2012-09-30,3,1,9,12,0,0,0,1,0.62,0.41,0.2985,680,1
15201,2012-09-30,3,1,9,13,0,0,0,1,0.62,0.41,0.2537,594,1
15202,2012-09-30,3,1,9,14,0,0,0,1,0.62,0.41,0.2537,612,1
15203,2012-09-30,3,1,9,15,0,0,0,1,0.64,0.36,0.2537,649,1
15204,2012-09-30,3,1,9,16,0,0,0,1,0.64,0.36,0.2239,648,1
15205,2012-09-30,3,1,9,17,0,0,0,1,0.62,0.35,0.2836,575,1
15219,2012-10-01,3,1,10,7,0,1,1,1,0.44,0.77,0.1642,483,1
15220,2012-10-01,3,1,10,8,0,1,1,2,0.46,0.77,0.1045,784,1
15229,2012-10-01,3,1,10,17,0,1,1,3,0.56,0.6,0.2537,856,1
15230,2012-10-01,3,1,10,18,0,1,1,3,0.56,0.64,0.1045,613,1
15231,2012-10-01,3,1,10,19,0,1,1,2,0.54,0.68,0.1045,516,1
15253,2012-10-02,3,1,10,17,0,2,1,3,0.62,0.88,0.1045,715,1
15254,2012-10-02,3,1,10,18,0,2,1,3,0.62,0.94,0.0896,687,1
15267,2012-10-03,3,1,10,7,0,3,1,2,0.6,0.94,0.194,515,1
15268,2012-10-03,3,1,10,8,0,3,1,2,0.62,0.88,0.1045,809,1
15277,2012-10-03,3,1,10,17,0,3,1,1,0.7,0.65,0.0,917,1
15278,2012-10-03,3,1,10,18,0,3,1,1,0.7,0.65,0.0,810,1
15279,2012-10-03,3,1,10,19,0,3,1,1,0.7,0.65,0.0,593,1
15280,2012-10-03,3,1,10,20,0,3,1,1,0.7,0.65,0.0,497,1
15292,2012-10-04,3,1,10,8,0,4,1,1,0.64,0.89,0.0,738,1
15300,2012-10-04,3,1,10,16,0,4,1,1,0.7,0.54,0.2836,497,1
15301,2012-10-04,3,1,10,17,0,4,1,1,0.7,0.51,0.2239,901,1
15302,2012-10-04,3,1,10,18,0,4,1,1,0.66,0.57,0.1045,887,1
15303,2012-10-04,3,1,10,19,0,4,1,1,0.66,0.57,0.1045,534,1
15316,2012-10-05,3,1,10,8,0,5,1,1,0.58,0.64,0.0,785,1
15324,2012-10-05,3,1,10,16,0,5,1,1,0.72,0.37,0.0,634,1
15325,2012-10-05,3,1,10,17,0,5,1,1,0.7,0.42,0.1642,900,1
15326,2012-10-05,3,1,10,18,0,5,1,1,0.64,0.57,0.1343,761,1
15327,2012-10-05,3,1,10,19,0,5,1,1,0.62,0.73,0.1642,500,1
15342,2012-10-06,3,1,10,10,0,6,0,1,0.62,0.69,0.2836,539,1
15343,2012-10-06,3,1,10,11,0,6,0,1,0.64,0.65,0.2537,647,1
15344,2012-10-06,3,1,10,12,0,6,0,1,0.7,0.54,0.1045,743,1
15345,2012-10-06,3,1,10,13,0,6,0,2,0.64,0.57,0.5224,710,1
15346,2012-10-06,3,1,10,14,0,6,0,2,0.6,0.56,0.4179,576,1
15347,2012-10-06,3,1,10,15,0,6,0,1,0.6,0.46,0.4179,620,1
15348,2012-10-06,3,1,10,16,0,6,0,1,0.6,0.43,0.5224,659,1
15349,2012-10-06,3,1,10,17,0,6,0,1,0.54,0.49,0.3881,610,1
15350,2012-10-06,3,1,10,18,0,6,0,1,0.52,0.48,0.4179,495,1
15397,2012-10-08,3,1,10,17,1,1,0,2,0.42,0.66,0.2537,497,1
15412,2012-10-09,3,1,10,8,0,2,1,2,0.42,0.8,0.194,713,1
15421,2012-10-09,3,1,10,17,0,2,1,2,0.52,0.68,0.1642,806,1
15422,2012-10-09,3,1,10,18,0,2,1,2,0.5,0.72,0.2239,784,1
15423,2012-10-09,3,1,10,19,0,2,1,2,0.5,0.72,0.1642,514,1
15435,2012-10-10,3,1,10,7,0,3,1,1,0.46,0.82,0.1045,507,1
15436,2012-10-10,3,1,10,8,0,3,1,1,0.5,0.77,0.1642,839,1
15444,2012-10-10,3,1,10,16,0,3,1,1,0.6,0.4,0.2239,566,1
15445,2012-10-10,3,1,10,17,0,3,1,1,0.58,0.43,0.2239,948,1
15446,2012-10-10,3,1,10,18,0,3,1,2,0.56,0.49,0.1642,844,1
15447,2012-10-10,3,1,10,19,0,3,1,2,0.56,0.46,0.5821,566,1
15460,2012-10-11,3,1,10,8,0,4,1,1,0.38,0.46,0.3881,798,1
15468,2012-10-11,3,1,10,16,0,4,1,1,0.5,0.36,0.1343,481,1
15469,2012-10-11,3,1,10,17,0,4,1,1,0.5,0.39,0.2836,827,1
15470,2012-10-11,3,1,10,18,0,4,1,1,0.46,0.44,0.1642,692,1
15471,2012-10-11,3,1,10,19,0,4,1,1,0.44,0.51,0.1343,743,1
15484,2012-10-12,3,1,10,8,0,5,1,1,0.42,0.71,0.0896,745,1
15492,2012-10-12,3,1,10,16,0,5,1,1,0.46,0.41,0.3582,520,1
15493,2012-10-12,3,1,10,17,0,5,1,1,0.46,0.38,0.3881,837,1
15494,2012-10-12,3,1,10,18,0,5,1,1,0.44,0.38,0.2985,642,1
15495,2012-10-12,3,1,10,19,0,5,1,1,0.42,0.41,0.2239,493,1
15511,2012-10-13,3,1,10,11,0,6,0,1,0.42,0.35,0.1343,527,1
15512,2012-10-13,3,1,10,12,0,6,0,1,0.44,0.35,0.0,573,1
15513,2012-10-13,3,1,10,13,0,6,0,1,0.46,0.36,0.194,670,1
15514,2012-10-13,3,1,10,14,0,6,0,1,0.48,0.33,0.194,597,1
15515,2012-10-13,3,1,10,15,0,6,0,1,0.5,0.36,0.194,615,1
15516,2012-10-13,3,1,10,16,0,6,0,1,0.5,0.31,0.194,637,1
15517,2012-10-13,3,1,10,17,0,6,0,1,0.46,0.38,0.1642,528,1
15535,2012-10-14,3,1,10,11,0,0,0,1,0.56,0.52,0.2985,494,1
15536,2012-10-14,3,1,10,12,0,0,0,1,0.62,0.46,0.3284,562,1
15537,2012-10-14,3,1,10,13,0,0,0,1,0.64,0.41,0.4478,619,1
15538,2012-10-14,3,1,10,14,0,0,0,1,0.66,0.39,0.4179,617,1
15539,2012-10-14,3,1,10,15,0,0,0,1,0.66,0.39,0.4179,568,1
15540,2012-10-14,3,1,10,16,0,0,0,1,0.64,0.41,0.2985,581,1
15541,2012-10-14,3,1,10,17,0,0,0,1,0.64,0.44,0.194,539,1
15556,2012-10-15,3,1,10,8,0,1,1,2,0.6,0.64,0.3881,737,1
15565,2012-10-15,3,1,10,17,0,1,1,1,0.56,0.64,0.2537,766,1
15566,2012-10-15,3,1,10,18,0,1,1,3,0.54,0.77,0.1343,592,1
15579,2012-10-16,3,1,10,7,0,2,1,1,0.42,0.67,0.0896,525,1
15580,2012-10-16,3,1,10,8,0,2,1,1,0.44,0.62,0.0,835,1
15589,2012-10-16,3,1,10,17,0,2,1,1,0.52,0.39,0.194,943,1
15590,2012-10-16,3,1,10,18,0,2,1,1,0.5,0.42,0.1642,838,1
15591,2012-10-16,3,1,10,19,0,2,1,1,0.48,0.48,0.0,531,1
15592,2012-10-16,3,1,10,20,0,2,1,1,0.46,0.55,0.0,432,1
15604,2012-10-17,3,1,10,8,0,3,1,2,0.4,0.76,0.0,817,1
15613,2012-10-17,3,1,10,17,0,3,1,1,0.54,0.56,0.1045,888,1
15614,2012-10-17,3,1,10,18,0,3,1,1,0.52,0.59,0.1642,884,1
15615,2012-10-17,3,1,10,19,0,3,1,1,0.5,0.72,0.194,516,1
15627,2012-10-18,3,1,10,7,0,4,1,1,0.44,0.88,0.2537,508,1
15628,2012-10-18,3,1,10,8,0,4,1,1,0.46,0.82,0.2537,834,1
15637,2012-10-18,3,1,10,17,0,4,1,2,0.58,0.64,0.3284,890,1
15638,2012-10-18,3,1,10,18,0,4,1,2,0.56,0.64,0.3284,788,1
15639,2012-10-18,3,1,10,19,0,4,1,2,0.56,0.68,0.2985,513,1
15660,2012-10-19,3,1,10,16,0,5,1,3,0.62,0.69,0.3582,565,1
15679,2012-10-20,3,1,10,11,0,6,0,1,0.54,0.52,0.2239,612,1
15680,2012-10-20,3,1,10,12,0,6,0,1,0.56,0.46,0.1045,703,1
15681,2012-10-20,3,1,10,13,0,6,0,1,0.56,0.43,0.1642,714,1
15682,2012-10-20,3,1,10,14,0,6,0,1,0.56,0.4,0.0,711,1
15683,2012-10-20,3,1,10,15,0,6,0,1,0.56,0.43,0.0,711,1
15684,2012-10-20,3,1,10,16,0,6,0,1,0.54,0.42,0.2836,691,1
15685,2012-10-20,3,1,10,17,0,6,0,1,0.54,0.37,0.2239,731,1
15686,2012-10-20,3,1,10,18,0,6,0,1,0.52,0.39,0.2239,521,1
15703,2012-10-21,3,1,10,11,0,0,0,1,0.52,0.44,0.3284,547,1
15704,2012-10-21,3,1,10,12,0,0,0,1,0.54,0.39,0.3284,675,1
15705,2012-10-21,3,1,10,13,0,0,0,1,0.56,0.37,0.2537,626,1
15706,2012-10-21,3,1,10,14,0,0,0,1,0.56,0.35,0.194,640,1
15707,2012-10-21,3,1,10,15,0,0,0,1,0.56,0.35,0.3284,623,1
15708,2012-10-21,3,1,10,16,0,0,0,1,0.54,0.37,0.2239,591,1
15709,2012-10-21,3,1,10,17,0,0,0,1,0.52,0.39,0.2537,491,1
15724,2012-10-22,3,1,10,8,0,1,1,1,0.44,0.67,0.0,728,1
15732,2012-10-22,3,1,10,16,0,1,1,1,0.62,0.33,0.1642,524,1
15733,2012-10-22,3,1,10,17,0,1,1,1,0.62,0.33,0.1045,922,1
15734,2012-10-22,3,1,10,18,0,1,1,1,0.54,0.64,0.1045,786,1
15735,2012-10-22,3,1,10,19,0,1,1,1,0.52,0.52,0.1045,514,1
15743,2012-10-23,3,1,10,3,0,2,1,1,0.44,0.77,0.1343,1,0
15747,2012-10-23,3,1,10,7,0,2,1,2,0.44,0.77,0.1045,531,1
15748,2012-10-23,3,1,10,8,0,2,1,2,0.46,0.72,0.0896,761,1
15756,2012-10-23,3,1,10,16,0,2,1,1,0.68,0.44,0.0896,541,1
15757,2012-10-23,3,1,10,17,0,2,1,1,0.68,0.41,0.0,938,1
15758,2012-10-23,3,1,10,18,0,2,1,1,0.62,0.53,0.0896,826,1
15759,2012-10-23,3,1,10,19,0,2,1,1,0.62,0.57,0.0896,482,1
15771,2012-10-24,3,1,10,7,0,3,1,1,0.5,0.88,0.0896,526,1
15772,2012-10-24,3,1,10,8,0,3,1,2,0.52,0.83,0.1045,801,1
15780,2012-10-24,3,1,10,16,0,3,1,1,0.74,0.33,0.1343,532,1
15781,2012-10-24,3,1,10,17,0,3,1,1,0.66,0.47,0.0,963,1
15782,2012-10-24,3,1,10,18,0,3,1,1,0.66,0.44,0.0,858,1
15783,2012-10-24,3,1,10,19,0,3,1,2,0.64,0.53,0.0896,572,1
15795,2012-10-25,3,1,10,7,0,4,1,2,0.52,0.88,0.194,495,1
15796,2012-10-25,3,1,10,8,0,4,1,2,0.52,0.83,0.1642,779,1
15804,2012-10-25,3,1,10,16,0,4,1,1,0.6,0.69,0.1642,499,1
15805,2012-10-25,3,1,10,17,0,4,1,1,0.6,0.69,0.1642,886,1
15806,2012-10-25,3,1,10,18,0,4,1,1,0.56,0.83,0.1045,809,1
15807,2012-10-25,3,1,10,19,0,4,1,1,0.54,0.83,0.194,542,1
15820,2012-10-26,3,1,10,8,0,5,1,2,0.54,0.88,0.1343,734,1
15828,2012-10-26,3,1,10,16,0,5,1,2,0.58,0.73,0.1642,582,1
15829,2012-10-26,3,1,10,17,0,5,1,2,0.56,0.76,0.194,817,1
15830,2012-10-26,3,1,10,18,0,5,1,2,0.56,0.78,0.1343,665,1
15846,2012-10-27,3,1,10,10,0,6,0,1,0.54,0.73,0.2836,479,1
15847,2012-10-27,3,1,10,11,0,6,0,1,0.56,0.64,0.2836,585,1
15848,2012-10-27,3,1,10,12,0,6,0,1,0.6,0.53,0.2537,668,1
15849,2012-10-27,3,1,10,13,0,6,0,1,0.6,0.43,0.2537,760,1
15850,2012-10-27,3,1,10,14,0,6,0,1,0.6,0.46,0.2537,750,1
15851,2012-10-27,3,1,10,15,0,6,0,2,0.56,0.6,0.2836,711,1
15852,2012-10-27,3,1,10,16,0,6,0,2,0.56,0.64,0.2836,612,1
15853,2012-10-27,3,1,10,17,0,6,0,2,0.56,0.64,0.2836,618,1
15870,2012-10-28,3,1,10,10,0,0,0,2,0.48,0.51,0.4179,434,1
15872,2012-10-28,3,1,10,12,0,0,0,2,0.48,0.59,0.4925,491,1
15904,2012-10-31,3,1,10,8,0,3,1,1,0.32,0.81,0.1343,621,1
15913,2012-10-31,3,1,10,17,0,3,1,2,0.4,0.58,0.1642,723,1
15914,2012-10-31,3,1,10,18,0,3,1,2,0.4,0.58,0.1642,584,1
15928,2012-11-01,3,1,11,8,0,4,1,2,0.36,0.56,0.1045,680,1
15937,2012-11-01,3,1,11,17,0,4,1,3,0.4,0.5,0.2239,689,1
15938,2012-11-01,3,1,11,18,0,4,1,2,0.4,0.5,0.1642,678,1
15952,2012-11-02,3,1,11,8,0,5,1,1,0.32,0.57,0.1045,687,1
15961,2012-11-02,3,1,11,17,0,5,1,1,0.38,0.4,0.3284,638,1
15962,2012-11-02,3,1,11,18,0,5,1,2,0.38,0.43,0.3284,522,1
16004,2012-11-04,3,1,11,12,0,0,0,1,0.38,0.46,0.2239,504,1
16005,2012-11-04,3,1,11,13,0,0,0,1,0.4,0.43,0.2239,493,1
16006,2012-11-04,3,1,11,14,0,0,0,1,0.4,0.4,0.194,509,1
16008,2012-11-04,3,1,11,16,0,0,0,1,0.4,0.4,0.3284,435,1
16024,2012-11-05,3,1,11,8,0,1,1,2,0.3,0.49,0.2239,648,1
16033,2012-11-05,3,1,11,17,0,1,1,1,0.34,0.46,0.2239,638,1
16034,2012-11-05,3,1,11,18,0,1,1,1,0.34,0.46,0.2239,542,1
16048,2012-11-06,3,1,11,8,0,2,1,1,0.22,0.69,0.1642,588,1
16057,2012-11-06,3,1,11,17,0,2,1,1,0.32,0.53,0.2239,627,1
16058,2012-11-06,3,1,11,18,0,2,1,1,0.32,0.57,0.2985,497,1
16072,2012-11-07,3,1,11,8,0,3,1,2,0.26,0.6,0.2836,601,1
16081,2012-11-07,3,1,11,17,0,3,1,2,0.32,0.53,0.3881,517,1
16095,2012-11-08,3,1,11,8,0,4,1,1,0.3,0.33,0.2836,668,1
16104,2012-11-08,3,1,11,17,0,4,1,1,0.4,0.2,0.2985,592,1
16105,2012-11-08,3,1,11,18,0,4,1,1,0.4,0.24,0.4179,507,1
16119,2012-11-09,3,1,11,8,0,5,1,1,0.32,0.57,0.1642,693,1
16127,2012-11-09,3,1,11,16,0,5,1,1,0.46,0.38,0.1642,434,1
16128,2012-11-09,3,1,11,17,0,5,1,1,0.42,0.44,0.1343,654,1
16129,2012-11-09,3,1,11,18,0,5,1,1,0.42,0.44,0.1045,496,1
16147,2012-11-10,3,1,11,12,0,6,0,1,0.48,0.48,0.0,606,1
16148,2012-11-10,3,1,11,13,0,6,0,1,0.52,0.39,0.0,651,1
16149,2012-11-10,3,1,11,14,0,6,0,1,0.54,0.37,0.0,627,1
16150,2012-11-10,3,1,11,15,0,6,0,1,0.52,0.45,0.0,567,1
16151,2012-11-10,3,1,11,16,0,6,0,1,0.54,0.37,0.0,605,1
16152,2012-11-10,3,1,11,17,0,6,0,1,0.5,0.45,0.194,501,1
16170,2012-11-11,3,1,11,11,0,0,0,1,0.46,0.59,0.1343,504,1
